ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Construcción,Profesion_Empresarial,Profesion_Funcionario,Profesion_Otros,Profesion_Servicios,Profesion_Técnico,Zona_Centro,Zona_Levante,Zona_Noreste,Zona_Noroeste,Zona_Norte,Zona_Periferia,Zona_Sur,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5,Cluster_PCA,Cluster_tSNE,t-SNE1,t-SNE2,PC1,PC2
CLI1512,1,1,69,1,2,2,2,1,67653,1424,50,0,125,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,-15.233968,78.25209,-1.8461338526722768,0.901635077867361
CLI1513,1,1,55,0,2,0,2,1,112950,935,120,0,257,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,-81.650116,-32.98833,-2.1371820188187614,-1.2218363534708019
CLI1514,1,1,57,1,2,0,4,1,63184,896,80,0,199,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,-53.516254,-35.928917,-1.1970918575645624,0.016461806857848718
CLI1515,0,1,54,1,2,1,4,1,77767,1072,80,0,179,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,-72.292625,2.7041595,-1.5619992754570342,0.8133423101665396
CLI1516,1,0,68,0,2,0,1,1,80050,1502,120,0,357,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,-77.287315,-35.171883,-1.8383110353900665,-1.7707080729173947
CLI1517,0,1,61,0,2,1,7,1,65257,1502,30,1,373,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,3,-1.1125017,23.703886,-0.5636149818242582,2.5622431207232483
CLI1518,1,0,30,0,0,0,3,2,23097,2043,30,1,114,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,72.47026,-8.546786,2.682939085233617,-0.2698403501745201
CLI1519,0,1,50,1,2,0,1,1,120219,1697,50,1,294,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,-49.642475,-68.2376,-1.3425101088674185,-1.4938051869956075
CLI152,1,1,74,0,2,2,9,1,72312,1091,30,1,363,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,-3.580829,52.726364,-1.3620683875269939,4.337219926955701
CLI1520,0,1,34,0,1,1,2,2,21092,732,30,0,571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,28.612617,35.091976,0.9522808089093882,0.27854812827938125
CLI1521,1,0,36,1,1,0,5,2,27428,663,30,0,581,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,25.019089,1.4990721,1.614515848638289,0.7232071357085799
CLI1522,1,1,57,1,2,1,2,1,96679,1248,50,0,484,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,-39.53461,25.248669,-1.6795285894148226,-0.07744569352610092
CLI1523,1,0,46,1,2,0,2,1,46574,1385,50,0,79,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,4,-2.240254,-45.596825,-0.21911809247717196,-0.9045861231678737
CLI1524,1,0,42,1,2,0,3,2,101686,801,30,1,233,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,0.760077,-27.899343,-0.03025918111101311,-0.462010271501059
CLI1525,1,1,92,1,2,2,2,0,83830,622,50,0,213,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,-58.429314,58.795815,-3.574383401477976,0.853762780402867
CLI1526,1,1,74,1,2,2,3,1,105454,837,80,0,522,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-64.38024,27.355967,-2.77274892413102,1.174060441283509
CLI1527,0,0,35,0,1,0,5,2,18907,1146,30,0,448,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,27.632013,5.8772836,1.9061545918410006,0.7300010715539175
CLI1528,0,0,36,1,1,0,2,2,29713,1261,30,1,329,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,32.948948,-77.00298,1.5142166940071156,-0.7556104069467916
CLI1529,0,0,33,1,1,0,5,2,18388,1606,30,0,581,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,31.49742,11.155902,2.1292114754834444,0.7145535479828753
CLI153,0,0,29,0,0,0,1,2,30607,2961,30,1,176,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,89.57308,-10.063177,2.767691646098605,-1.2898642464500105
CLI1531,0,1,52,1,2,1,2,1,66712,955,50,0,252,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,-36.064728,29.761911,-1.348065898351166,0.008904796553030461
CLI1532,1,0,32,0,1,0,4,2,28412,156,30,0,389,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21.746462,-5.2285423,1.4174237062654513,0.2481833023312102
CLI1533,1,1,69,0,2,2,4,1,94898,1678,30,1,257,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,-4.4687414,65.70248,-1.651919146285143,1.8759878038791207
CLI1535,0,0,53,1,2,0,1,1,33967,1385,30,0,168,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,-7.534661,-42.94062,-0.1633222730975729,-1.2588488100039097
CLI1536,1,1,30,1,0,0,4,2,29404,87,30,0,388,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,59.53152,-26.74957,1.8381028108931328,0.410140105654229
CLI1537,0,1,47,1,2,0,1,1,63316,74,50,0,44,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,4,-26.979328,-60.51542,-1.2629755676248804,-1.2887818630135104
CLI1538,0,1,55,1,2,0,1,1,47366,1248,50,0,344,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,4,-29.59135,-35.62053,-0.7554298674914206,-1.2274413512596225
CLI1539,1,0,32,0,1,0,3,2,25897,1813,30,0,287,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,47.355946,-61.657085,1.9532182159123042,-0.28261818139990186
CLI154,0,1,52,1,2,1,2,1,66892,1306,50,1,169,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,3,-22.033712,4.7633996,-1.1173735519973573,0.044125548663177416
CLI1540,1,1,80,1,2,1,1,0,40111,1306,50,1,252,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,-47.767708,50.756687,-2.318086107516431,-0.3909809789169252
CLI1541,0,1,63,0,2,0,1,1,31743,1267,30,0,415,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,4,-26.100662,-32.709778,-0.5867339211400513,-1.0885576847293554
CLI1542,0,1,52,0,2,0,1,1,99185,1248,120,1,183,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,1,-80.42144,-34.03225,-1.902080364098568,-1.6817354752209503
CLI1543,0,1,35,1,1,2,3,2,27045,1008,30,1,342,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,21.879786,69.253876,0.71601769048583,1.5844932464915495
CLI1544,0,1,28,1,0,1,2,2,21826,1788,30,1,261,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,40.94229,63.76282,2.0453155525713496,0.2509179520126599
CLI1545,0,1,87,1,2,2,2,0,72774,622,50,0,419,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,-57.436604,59.643147,-3.3353522962373625,0.8788538447135847
CLI1546,0,0,45,1,2,0,1,1,121971,202,50,0,548,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,-20.949991,-66.726036,-1.6278405468648667,-1.6057470911019744
CLI1547,1,1,40,1,1,1,2,2,98552,663,50,0,364,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,20.267925,41.50396,-0.33430852567893915,-0.06063403443016074
CLI1548,1,0,21,0,0,0,9,3,17215,1443,30,0,124,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,54.969074,25.591642,3.93317245892883,2.669152596985893
CLI1549,0,1,54,0,2,1,5,1,48171,1091,30,0,400,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,3,-1.9054836,18.448896,-0.5596857499903524,1.6460957778761138
CLI155,0,1,47,1,2,1,2,1,84769,1717,50,0,477,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,-43.363754,28.56214,-1.1372970550115786,-0.07030394988369315
CLI1550,1,1,29,0,0,2,2,2,23061,2064,30,1,390,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,34.557766,69.4109,1.7604344385917665,1.0853520198004887
CLI1551,1,0,31,1,0,0,2,2,31624,1169,30,1,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,73.90434,-18.819065,2.0454851695232783,-0.7955246047240566
CLI1552,1,0,92,0,2,0,1,0,106650,1306,120,0,267,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,-81.59927,-54.60799,-3.47891698542413,-1.8655857368555475
CLI1553,1,1,89,0,2,0,2,0,22710,1541,30,0,584,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,-31.55575,-5.636514,-1.6287115042521818,-0.6143217606308125
CLI1554,0,0,39,1,1,0,1,2,31788,732,30,0,482,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,14.560912,-78.17268,1.1264865643085507,-1.2256125939625668
CLI1555,1,1,61,1,2,1,2,1,93339,16,50,0,307,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,-22.778011,22.287386,-2.089924801944526,0.022472414638130322
CLI1556,1,1,55,0,2,2,5,1,33043,779,30,0,550,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,-3.0147164,70.23224,-0.8872575517551612,2.5442845177271862
CLI1557,1,1,86,1,2,0,5,0,66022,622,30,0,382,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,-15.602785,-18.444979,-2.054793514473782,0.7466796113727494
CLI1558,1,1,40,0,1,1,4,2,93767,1974,30,0,337,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,13.283444,46.448532,0.6899789924971121,1.0145523245044445
CLI1559,1,0,52,1,2,0,1,1,70739,1385,50,1,195,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,0.81624156,-48.21437,-0.7196315015776358,-1.4490161513365631
CLI156,0,0,30,1,0,0,4,2,18748,1698,30,0,97,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,65.89399,1.8106413,2.700867374919893,0.23761456529215694
CLI1560,1,1,53,0,2,1,5,1,65569,1561,30,0,254,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,-1.8290472,20.738935,-0.546777009576378,1.582252241462422
CLI1561,0,1,76,1,2,0,2,1,45308,1228,50,0,527,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,-31.49988,-31.259043,-1.1556381801489737,-0.7147949846949929
CLI1562,1,1,42,0,2,2,4,2,67286,1951,30,1,131,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,9.482802,60.1898,-0.0029421715319664643,1.921039997924294
CLI1563,1,1,40,1,1,1,4,2,57012,1629,30,1,338,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,19.75388,47.764668,0.8480827201477984,1.0794067351257786
CLI1564,0,1,57,0,2,1,4,1,29564,1541,30,0,591,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,3,-3.0000973,11.592645,-0.3697640440108595,1.2013298009808344
CLI1565,1,0,51,1,2,0,1,1,94004,7,50,0,403,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,-20.078186,-65.613754,-1.5503502708532237,-1.5165487694036361
CLI1566,1,0,20,0,0,0,6,3,13361,2858,30,1,295,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,47.825333,28.713589,4.221827604304678,1.179865125350628
CLI1568,1,0,20,0,0,0,6,3,15391,1995,30,0,233,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,2,53.496372,29.866964,3.88386884470084,1.2020342657174983
CLI1569,1,1,33,0,1,1,3,2,21704,1859,30,1,355,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,28.05101,27.09281,1.4820556672709317,0.7240534343343737
CLI157,0,1,50,1,2,0,4,1,63734,158,80,0,126,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,-51.0257,-31.941242,-1.1986589895162978,0.0783599119227083
CLI1570,1,0,35,1,1,0,3,2,23784,1192,30,0,227,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,57.543507,-56.619717,1.6745013478131998,-0.2537374915508902
CLI1571,1,1,47,0,2,2,4,1,105293,1306,30,1,325,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,0.53211856,64.140686,-1.464543008870594,1.7894909939572665
CLI1572,0,1,54,1,2,1,3,1,110273,779,80,0,430,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,-75.91121,10.517246,-2.111529332527897,0.24920023215052198
CLI1573,0,0,44,1,2,0,2,1,58896,1031,50,1,217,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,-1.80827,-50.166294,-0.43032104945787164,-0.9290768743588192
CLI1574,1,1,61,1,2,1,3,1,72801,1365,80,1,266,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-72.56087,-1.6002759,-1.671577124039335,0.34040052438261925
CLI1575,0,0,36,0,1,0,7,2,29529,1307,30,0,40,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,37.773064,1.1092328,2.025466768050397,1.665641417516193
CLI1576,1,0,34,1,1,0,5,2,26290,1721,30,0,187,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,33.4456,10.702606,2.0634296207225438,0.6902386188742992
CLI1577,0,0,39,1,1,0,6,2,31226,801,30,1,276,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,32.87961,-0.7253375,1.6501672336070996,1.1959363413308752
CLI1578,1,0,44,1,2,0,3,1,92953,1491,30,0,400,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,-7.240236,-32.832092,-0.33104608879396286,-0.46446417159425435
CLI1579,1,1,76,0,2,1,3,1,116119,1717,30,1,201,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,-39.043697,16.83057,-1.8866974606363183,0.4467786470189714
CLI158,1,1,84,0,2,0,1,0,53698,974,30,0,259,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,-37.182003,0.15933894,-2.0366478554244227,-1.123720729669993
CLI1580,0,1,51,1,2,0,4,1,27490,1443,30,0,571,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,4,-31.586693,-46.299927,0.007568772931857981,0.31126285903320294
CLI1581,0,1,69,1,2,0,2,1,115347,779,50,0,181,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,-38.587852,-33.203007,-1.8895774635919316,-0.8996783629169375
CLI1582,0,0,55,0,2,0,1,1,70642,818,30,1,167,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,-11.061508,-75.55151,-0.9116548666529284,-1.3860762548011054
CLI1583,1,1,67,1,2,1,2,1,112200,1443,50,0,578,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,-39.021584,18.865557,-2.016408851957474,-0.11582574416762464
CLI1584,0,0,55,0,2,0,1,1,96046,1443,120,0,280,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,-75.855515,-35.585415,-1.7113842541284026,-1.8262314090830314
CLI1585,0,0,28,1,0,0,1,2,21656,995,30,0,64,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,97.272224,-25.949043,2.165714563814118,-1.203187916980877
CLI1586,1,1,58,1,2,2,3,1,80313,974,80,1,280,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,-61.532566,35.975006,-2.1696894574903633,1.1748874082497918
CLI1587,0,1,39,1,1,1,2,2,21600,686,30,0,48,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,29.05464,35.20249,0.8078711280955767,0.2838520234742664
CLI1588,1,0,21,0,0,0,3,3,18238,2168,30,0,416,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,98.78535,24.205362,3.597328375330521,-0.2636220791756413
CLI1589,1,0,29,0,0,0,4,2,26047,1547,30,1,257,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,64.00623,1.3819255,2.5927726988116557,0.22141387399911586
CLI159,0,1,47,1,2,1,4,1,21366,1502,30,0,569,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,-16.196295,46.84638,-0.15694218552868022,1.1676266405941504
CLI1590,0,1,42,0,2,1,4,2,97741,1629,30,0,119,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,2,7.792995,40.258644,-0.09432677522588018,1.0022518065821202
CLI1591,0,0,29,0,0,0,1,2,20229,3065,30,0,428,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,81.61118,-12.602648,2.8116609797551906,-1.3117501913083527
CLI1592,1,1,43,1,2,2,3,2,118884,1951,30,0,167,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2,10.226976,58.19729,-0.6712509409193437,1.2961859426015214
CLI1593,1,1,43,1,2,0,4,2,35542,1146,30,0,547,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2.919983,-21.871737,0.7101558802442949,0.3436862425027236
CLI1594,0,1,79,1,2,0,1,0,50119,896,50,0,181,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,-38.125774,-0.16622679,-2.0973197056425983,-1.2049363323369826
CLI1595,0,0,50,1,2,0,1,1,95771,1306,50,1,355,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,-10.876094,-88.25897,-1.0681903642933306,-1.5641825299549645
CLI1596,1,1,52,0,2,1,4,1,40917,158,30,1,261,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,-16.361677,27.321823,-0.8748044379644718,1.2094335554252138
CLI1597,0,0,33,1,1,0,5,2,28499,1146,30,1,373,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,26.603981,6.283683,1.8536356504643323,0.7016179307053058
CLI1598,1,1,53,0,2,2,2,1,117926,955,120,0,464,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,-88.27321,-13.917699,-2.830805511079767,0.4530840510400561
CLI1599,0,1,84,1,2,0,2,0,86497,603,50,1,312,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,-40.80215,-0.31189337,-2.6129724546677013,-0.8055847242230767
CLI16,0,1,64,0,2,0,1,1,124152,779,120,0,375,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,-82.04988,-33.639847,-2.631191554587612,-1.7225848391825151
CLI160,0,1,86,1,2,2,2,0,44132,564,50,1,301,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,-54.594166,61.55669,-3.0294453409518125,0.9581943251076063
CLI1600,1,1,78,1,2,0,2,1,69427,158,50,0,64,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,-21.758293,-54.43976,-1.8518607218990426,-0.7444417411348003
CLI1601,0,0,45,1,2,0,1,1,57958,1744,50,0,549,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,-1.9401897,-78.5663,-0.38570460490557124,-1.479814906893761
CLI1602,0,0,32,0,1,0,1,2,26050,1146,30,0,122,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,15.479046,-69.51759,1.510007491618032,-1.2304925060857779
CLI1603,1,1,63,1,2,1,5,1,98978,1737,30,0,472,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,3,-6.79738,38.29455,-1.1835676507501187,1.4484496986294086
CLI1604,1,1,54,0,2,0,1,1,32070,1385,30,0,203,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,-24.54994,-33.360367,-0.3270085622117646,-1.102639136794879
CLI1605,1,1,23,0,0,2,8,3,19533,2478,30,0,207,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,44.517536,23.153906,3.284364691074959,3.9884356292489835
CLI1606,1,0,20,0,0,0,3,3,16198,165,30,0,517,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,73.092804,21.523165,2.9087328284627163,-0.19470273698605411
CLI1607,1,0,24,0,0,0,3,3,16087,2547,30,1,363,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,100.608505,17.883009,3.685759143022852,-0.2667742407571017
CLI1608,0,0,36,0,1,0,1,2,22431,1031,30,0,411,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,14.154235,-73.455315,1.4083484526537635,-1.2127009020769473
CLI1609,1,1,58,1,2,0,3,1,116045,1678,80,0,282,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,-56.299187,-25.920828,-1.4880880103509133,-0.5899915286415937
CLI161,1,1,39,1,1,1,3,2,28417,2066,30,1,152,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,25.71262,52.66303,1.2365451693460838,0.6582653995011246
CLI1610,1,1,61,1,2,1,2,1,29595,117,30,0,289,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,-21.349386,30.543346,-1.2909149068954706,0.23529794627697
CLI1611,1,1,80,1,2,2,4,0,39613,1013,30,0,528,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,-47.844147,65.59925,-2.2813677548064994,2.0070973830177437
CLI1612,1,1,98,1,2,2,2,0,49027,779,50,1,388,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,-43.296986,66.31685,-3.191675325915781,0.9973836250997842
CLI1613,1,1,65,1,2,0,2,1,22622,1482,30,1,398,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,-38.637547,-51.474186,-0.46572315627681005,-0.6309243861414757
CLI1614,1,0,42,1,2,0,2,2,27099,824,30,0,389,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,9.810938,-25.406607,0.6680692001355119,-0.7427191519616707
CLI1615,0,0,46,1,2,0,2,1,48315,1052,50,0,35,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,-5.383006,-80.24468,-0.46351386820584684,-0.9456516383678171
CLI1618,1,1,51,0,2,1,4,1,111216,583,30,1,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,-10.164495,34.16756,-1.5414268216457643,0.9550172260676016
CLI1619,1,1,41,1,1,1,2,2,81024,778,50,1,119,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,20.437729,38.489532,-0.02742967911938049,0.03176003486697013
CLI162,0,0,54,1,2,0,1,1,124487,876,50,0,166,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,-18.842676,-89.00097,-1.6271534339298124,-1.624912063283468
CLI1620,0,1,46,0,2,0,3,1,60200,1013,30,1,355,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,4,-18.190979,-33.25571,-0.36832481793804106,-0.20725963362133434
CLI1621,1,1,78,1,2,1,2,1,71174,994,50,0,329,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,-30.91707,28.897264,-2.0162090283939182,0.02255402268213262
CLI1622,0,0,20,0,0,0,3,3,18880,2961,30,0,124,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,100.09315,11.755097,3.905806000820122,-0.29191039022340887
CLI1623,0,0,45,1,2,0,1,1,60918,1928,50,0,491,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,-1.5477195,-78.931206,-0.3495103707991192,-1.4938427672512007
CLI1624,1,1,30,1,0,0,5,2,24640,1031,30,1,301,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,54.319378,2.1615198,2.333153191840165,0.8773080901804783
CLI1625,0,0,58,0,2,0,1,1,102971,1346,120,0,536,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,-75.918884,-35.142757,-1.8934573579970944,-1.838967610308426
CLI1626,0,0,31,0,0,0,3,2,19111,1376,30,1,374,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,64.10942,-12.802687,2.4560173362336144,-0.2364339457794787
CLI1627,1,1,39,1,1,1,2,2,29757,156,30,1,102,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,31.996851,43.068108,0.4234096521762747,0.23152845547019482
CLI1629,1,0,21,0,0,0,4,3,14619,2823,30,1,283,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,53.65534,73.58237,3.974286585992957,0.209694562785556
CLI163,0,0,28,1,0,0,5,2,18643,1995,30,0,348,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,59.61357,12.481554,2.9582556864772123,0.7107155635889928
CLI1630,0,0,35,0,1,0,4,2,18537,156,30,0,230,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21.611052,-4.552015,1.448499973849544,0.27838591747846486
CLI1631,1,0,33,0,1,0,4,2,31298,755,30,0,509,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,-1.2390972,-8.542398,1.5821657297569538,0.22206509058527854
CLI1632,1,0,40,1,1,0,1,2,62152,962,50,0,305,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,22.522701,-42.824257,0.6733931594797344,-1.4035170394367626
CLI1633,1,1,90,1,2,2,2,0,71686,837,50,0,96,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,-58.00482,60.331646,-3.3183037164006466,0.8780580099915112
CLI1634,0,1,41,1,1,0,1,2,42988,1997,50,0,411,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30.93008,-26.22562,1.0718001317321753,-1.23323283006381
CLI1635,1,0,50,1,2,0,1,1,115960,1248,50,1,339,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,-13.876156,-89.80934,-1.3028581732136932,-1.617665413533032
CLI1636,1,0,34,1,1,0,1,2,27503,1215,30,0,402,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,43.205254,-44.253613,1.3672198078270443,-1.2816002760526388
