ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5,Cluster_PCA,Profesion,Zona
CLI2778,Femenino,Sí,87,Sí,+20annos,Alto,2,Generacion Silenciosa,74496,1287,50,Sí,276,1,0,0,0,0,1,Servicios,Noreste
CLI278,Masculino,Sí,57,Sí,+20annos,Alto,4,Generacion X,81605,1287,80,No,511,0,1,0,0,0,1,Empresarial,Sur
CLI2780,Femenino,No,28,Sí,<10annos,Bajo,1,Millennials,21985,1719,30,No,214,1,0,0,0,0,0,Funcionario,Noreste
CLI2781,Femenino,No,44,Sí,+20annos,Bajo,1,Generacion X,65394,1238,50,No,207,1,0,0,0,0,2,Técnico,Noroeste
CLI2782,Masculino,Sí,30,Sí,<10annos,Medio,2,Millennials,19046,847,30,Sí,348,0,0,0,0,1,0,Funcionario,Noroeste
CLI2783,Femenino,Sí,68,Sí,+20annos,Medio,7,Generacion X,63737,935,30,Sí,319,0,0,0,0,1,4,Servicios,Sur
CLI2784,Masculino,Sí,32,Sí,10-20annos,Medio,2,Millennials,30896,1261,30,No,553,0,0,0,1,0,0,Funcionario,Noroeste
CLI2785,Femenino,No,34,No,10-20annos,Bajo,2,Millennials,18641,1767,30,No,419,0,0,1,0,0,0,Técnico,Sur
CLI2786,Masculino,Sí,41,No,10-20annos,Medio,2,Millennials,59260,1514,30,No,484,0,0,1,0,0,0,Técnico,Centro
CLI2787,Masculino,No,31,Sí,<10annos,Bajo,4,Millennials,18542,1146,30,No,537,0,0,0,1,0,3,Funcionario,Norte
CLI2788,Femenino,No,29,Sí,<10annos,Bajo,5,Millennials,21463,2858,30,Sí,190,1,0,0,0,0,3,Servicios,Noreste
CLI2789,Femenino,No,36,No,10-20annos,Bajo,3,Millennials,18557,1767,30,Sí,248,1,0,0,0,0,0,Funcionario,Noroeste
CLI279,Femenino,No,44,Sí,+20annos,Bajo,1,Generacion X,56875,1307,50,No,151,1,0,0,0,0,2,Servicios,Levante
CLI2790,Masculino,Sí,65,Sí,+20annos,Bajo,4,Generacion X,27441,1111,30,No,263,1,0,0,0,0,4,Servicios,Noreste
CLI2791,Masculino,Sí,63,Sí,+20annos,Medio,2,Generacion X,91952,1365,50,No,148,1,0,0,0,0,1,Servicios,Noreste
CLI2792,Femenino,No,47,Sí,+20annos,Bajo,1,Generacion X,30283,1091,30,No,485,0,0,1,0,0,2,Empresarial,Noroeste
CLI2793,Femenino,Sí,55,Sí,+20annos,Medio,4,Generacion X,123996,115,80,No,353,0,0,0,0,1,1,Otros,Periferia
CLI2794,Femenino,No,32,Sí,10-20annos,Bajo,2,Millennials,28460,1399,30,No,500,1,0,0,0,0,0,Servicios,Noroeste
CLI2795,Masculino,No,32,No,10-20annos,Bajo,5,Millennials,20389,1468,30,No,370,0,0,1,0,0,3,Técnico,Noroeste
CLI2797,Femenino,Sí,41,Sí,10-20annos,Bajo,2,Millennials,45103,1376,50,No,523,0,1,0,0,0,0,Servicios,Centro
CLI2798,Femenino,Sí,83,Sí,+20annos,Alto,4,Generacion Silenciosa,46431,1228,30,No,236,1,0,0,0,0,1,Servicios,Noroeste
CLI2799,Masculino,No,21,No,<10annos,Bajo,6,Generacion Z,17294,3065,30,No,204,1,0,0,0,0,3,Otros,Norte
CLI28,Masculino,No,34,No,10-20annos,Bajo,8,Millennials,18106,1974,30,No,490,0,0,1,0,0,3,Funcionario,Sur
CLI280,Femenino,Sí,76,No,+20annos,Bajo,3,Generacion X,73565,1326,30,No,403,0,0,1,0,0,2,Técnico,Noreste
CLI2800,Femenino,No,46,Sí,+20annos,Bajo,1,Generacion X,116344,974,50,Sí,348,0,0,0,0,1,2,Servicios,Centro
CLI2801,Masculino,No,24,No,<10annos,Bajo,5,Generacion Z,18942,1995,30,No,558,0,0,0,1,0,3,Funcionario,Noroeste
CLI2802,Femenino,Sí,31,Sí,<10annos,Medio,2,Millennials,24552,1606,30,No,124,1,0,0,0,0,0,Técnico,Noroeste
CLI2803,Masculino,Sí,50,Sí,+20annos,Medio,4,Generacion X,41136,564,30,No,583,0,0,0,1,0,4,Servicios,Periferia
CLI2804,Masculino,Sí,56,Sí,+20annos,Bajo,3,Generacion X,114005,603,80,No,319,0,0,0,0,1,2,Otros,Noroeste
CLI2805,Masculino,No,44,No,+20annos,Bajo,1,Generacion X,94739,1399,120,Sí,198,1,0,0,0,0,2,Otros,Periferia
CLI2806,Masculino,No,46,Sí,+20annos,Bajo,1,Generacion X,117241,915,50,No,271,1,0,0,0,0,2,Servicios,Levante
CLI2807,Femenino,No,54,Sí,+20annos,Bajo,1,Generacion X,41104,1072,50,No,135,1,0,0,0,0,2,Servicios,Noroeste
CLI2808,Femenino,Sí,51,Sí,+20annos,Medio,3,Generacion X,23986,117,30,Sí,259,1,0,0,0,0,4,Servicios,Centro
CLI2809,Masculino,Sí,51,No,+20annos,Bajo,2,Generacion X,60605,994,30,No,120,1,0,0,0,0,2,Otros,Noroeste
CLI2810,Masculino,Sí,32,Sí,10-20annos,Medio,3,Millennials,18062,1169,30,No,369,0,0,1,0,0,0,Servicios,Sur
CLI2811,Femenino,Sí,79,Sí,+20annos,Alto,2,Generacion Silenciosa,110853,1756,50,Sí,128,1,0,0,0,0,1,Servicios,Noreste
CLI2812,Masculino,No,29,Sí,<10annos,Bajo,3,Millennials,27415,165,30,Sí,140,1,0,0,0,0,0,Funcionario,Sur
CLI2813,Femenino,Sí,55,Sí,+20annos,Medio,3,Generacion X,61476,1209,80,No,233,1,0,0,0,0,1,Técnico,Periferia
CLI2814,Masculino,No,36,Sí,10-20annos,Bajo,3,Millennials,21471,11,30,No,42,1,0,0,0,0,0,Técnico,Centro
CLI2815,Masculino,Sí,63,Sí,+20annos,Bajo,1,Generacion X,93521,1561,50,No,447,0,1,0,0,0,2,Técnico,Noroeste
CLI2816,Femenino,Sí,39,Sí,10-20annos,Medio,2,Millennials,22496,1284,30,No,194,1,0,0,0,0,0,Servicios,Centro
CLI2817,Femenino,Sí,56,Sí,+20annos,Medio,6,Generacion X,97829,681,30,No,553,0,0,0,1,0,4,Servicios,Centro
CLI2818,Masculino,Sí,57,Sí,+20annos,Medio,6,Generacion X,103600,896,30,Sí,130,1,0,0,0,0,4,Otros,Noroeste
CLI2819,Masculino,No,22,No,<10annos,Bajo,2,Generacion Z,18070,1374,30,No,544,0,0,0,1,0,3,Otros,Noroeste
CLI282,Masculino,Sí,52,Sí,+20annos,Medio,4,Generacion X,102945,876,80,No,247,1,0,0,0,0,1,Empresarial,Centro
CLI2820,Masculino,No,36,No,10-20annos,Bajo,6,Millennials,19458,663,30,No,219,1,0,0,0,0,3,Empresarial,Norte
CLI2821,Masculino,Sí,64,Sí,+20annos,Medio,3,Generacion X,63815,661,80,Sí,342,0,0,0,0,1,1,Servicios,Levante
CLI2822,Femenino,No,41,No,10-20annos,Bajo,1,Millennials,23348,2066,30,No,56,1,0,0,0,0,0,Servicios,Noreste
CLI2823,Femenino,Sí,42,Sí,+20annos,Bajo,4,Millennials,66793,663,30,No,454,0,0,1,0,0,4,Técnico,Noreste
CLI2824,Femenino,No,30,No,<10annos,Bajo,1,Millennials,19016,1606,30,No,134,1,0,0,0,0,0,Funcionario,Norte
CLI2825,Masculino,Sí,47,Sí,+20annos,Bajo,2,Generacion X,28422,1443,30,No,356,0,0,0,0,1,2,Otros,Levante
CLI2826,Femenino,No,20,No,<10annos,Bajo,5,Generacion Z,20303,2064,30,No,381,0,0,1,0,0,3,Funcionario,Sur
CLI2827,Femenino,No,32,No,10-20annos,Bajo,3,Millennials,19706,1284,30,No,244,1,0,0,0,0,0,Funcionario,Noreste
CLI2828,Masculino,Sí,95,No,+20annos,Medio,2,Generacion Silenciosa,102388,1306,120,No,102,1,0,0,0,0,1,Servicios,Norte
CLI2829,Masculino,No,35,No,10-20annos,Bajo,5,Millennials,20915,1422,30,No,572,0,0,0,1,0,3,Funcionario,Sur
CLI283,Masculino,Sí,32,Sí,10-20annos,Alto,2,Millennials,19708,1698,30,Sí,117,1,0,0,0,0,4,Empresarial,Noroeste
CLI2831,Masculino,Sí,58,Sí,+20annos,Medio,4,Generacion X,51734,1346,30,No,395,0,0,1,0,0,4,Servicios,Noroeste
CLI2832,Masculino,No,32,No,10-20annos,Bajo,3,Millennials,23841,179,30,Sí,300,1,0,0,0,0,0,Funcionario,Noreste
CLI2833,Masculino,Sí,64,Sí,+20annos,Bajo,1,Generacion X,94109,72,50,No,143,1,0,0,0,0,2,Servicios,Levante
CLI2834,Masculino,No,24,No,<10annos,Bajo,5,Generacion Z,14170,1685,30,No,193,1,0,0,0,0,3,Funcionario,Norte
CLI2836,Femenino,Sí,43,Sí,+20annos,Medio,4,Millennials,55752,1123,30,Sí,215,1,0,0,0,0,4,Servicios,Periferia
CLI2837,Masculino,Sí,44,Sí,+20annos,Medio,3,Generacion X,24485,778,30,No,185,1,0,0,0,0,4,Técnico,Noroeste
CLI2838,Femenino,No,25,No,<10annos,Bajo,5,Generacion Z,19184,1029,30,Sí,285,1,0,0,0,0,3,Funcionario,Sur
CLI2839,Femenino,Sí,87,Sí,+20annos,Alto,3,Generacion Silenciosa,106398,837,80,No,367,0,0,1,0,0,1,Servicios,Noreste
CLI284,Masculino,Sí,51,Sí,+20annos,Medio,3,Generacion X,27708,915,30,No,50,1,0,0,0,0,4,Servicios,Centro
CLI2840,Femenino,Sí,77,Sí,+20annos,Alto,2,Generacion X,101149,1424,50,Sí,157,1,0,0,0,0,1,Servicios,Noroeste
CLI2841,Femenino,No,30,No,<10annos,Bajo,6,Millennials,22829,1261,30,No,163,1,0,0,0,0,3,Servicios,Sur
CLI2842,Masculino,Sí,52,No,+20annos,Alto,2,Generacion X,23400,117,30,No,322,0,0,0,0,1,4,Empresarial,Centro
CLI2843,Masculino,Sí,64,Sí,+20annos,Medio,4,Generacion X,56008,681,80,No,188,1,0,0,0,0,1,Empresarial,Noroeste
CLI2844,Masculino,Sí,29,No,<10annos,Alto,6,Millennials,22827,1581,30,Sí,294,1,0,0,0,0,3,Otros,Periferia
CLI2845,Masculino,Sí,44,No,+20annos,Medio,5,Generacion X,112775,1261,30,No,145,1,0,0,0,0,4,Técnico,Centro
CLI2846,Masculino,Sí,39,Sí,10-20annos,Medio,2,Millennials,22510,1399,30,No,570,0,0,0,1,0,0,Empresarial,Sur
CLI2847,Masculino,Sí,34,Sí,10-20annos,Bajo,2,Millennials,30493,1261,30,Sí,231,1,0,0,0,0,0,Funcionario,Levante
CLI2848,Femenino,Sí,47,Sí,+20annos,Alto,4,Generacion X,102094,759,80,Sí,259,1,0,0,0,0,1,Servicios,Periferia
CLI2849,Masculino,No,23,No,<10annos,Bajo,3,Generacion Z,23831,2478,30,No,102,1,0,0,0,0,3,Técnico,Levante
CLI285,Masculino,No,35,Sí,10-20annos,Bajo,2,Millennials,21909,1652,30,No,38,1,0,0,0,0,0,Servicios,Noreste
CLI2850,Femenino,No,32,Sí,10-20annos,Bajo,3,Millennials,29923,962,30,Sí,238,1,0,0,0,0,0,Servicios,Sur
CLI2852,Masculino,No,31,Sí,<10annos,Bajo,3,Millennials,30588,755,30,No,562,0,0,0,1,0,0,Servicios,Norte
CLI2853,Femenino,No,30,Sí,<10annos,Bajo,4,Millennials,25879,179,30,No,325,0,0,0,0,1,0,Funcionario,Norte
CLI2854,Femenino,Sí,52,Sí,+20annos,Medio,2,Generacion X,114132,779,50,No,229,1,0,0,0,0,1,Técnico,Sur
CLI2855,Masculino,Sí,57,Sí,+20annos,Alto,4,Generacion X,65684,115,80,No,409,0,0,1,0,0,1,Empresarial,Norte
CLI2856,Femenino,No,46,No,+20annos,Bajo,2,Generacion X,31592,974,30,No,67,1,0,0,0,0,2,Empresarial,Levante
CLI2857,Femenino,Sí,63,Sí,+20annos,Alto,3,Generacion X,81588,158,80,Sí,341,0,0,0,0,1,1,Servicios,Norte
CLI2858,Masculino,Sí,67,Sí,+20annos,Alto,2,Generacion X,98112,876,50,No,520,0,0,0,1,0,1,Empresarial,Centro
CLI2859,Masculino,No,36,Sí,10-20annos,Bajo,3,Millennials,21868,1077,30,Sí,179,1,0,0,0,0,0,Servicios,Centro
CLI286,Femenino,No,42,Sí,+20annos,Bajo,1,Millennials,76047,1399,50,No,512,0,1,0,0,0,2,Funcionario,Centro
CLI2860,Femenino,Sí,45,Sí,+20annos,Medio,4,Generacion X,60735,1767,30,Sí,303,0,0,0,0,1,4,Servicios,Levante
CLI2861,Femenino,No,43,Sí,+20annos,Bajo,3,Millennials,102541,2066,30,No,95,1,0,0,0,0,0,Técnico,Sur
CLI2862,Masculino,No,44,Sí,+20annos,Bajo,2,Generacion X,34724,1514,30,No,56,1,0,0,0,0,0,Técnico,Noreste
CLI2863,Femenino,Sí,57,Sí,+20annos,Bajo,3,Generacion X,99999,1346,80,Sí,179,1,0,0,0,0,2,Servicios,Noroeste
CLI2864,Femenino,Sí,53,Sí,+20annos,Medio,2,Generacion X,59789,1267,50,No,219,1,0,0,0,0,2,Servicios,Noreste
CLI2865,Femenino,No,36,Sí,10-20annos,Bajo,3,Millennials,27185,916,30,Sí,248,1,0,0,0,0,0,Técnico,Noreste
CLI2866,Masculino,No,47,Sí,+20annos,Bajo,1,Generacion X,114302,16,50,No,530,0,1,0,0,0,2,Servicios,Sur
CLI2867,Femenino,No,56,Sí,+20annos,Bajo,1,Generacion X,114863,1306,50,No,558,0,1,0,0,0,2,Servicios,Centro
CLI2868,Femenino,Sí,40,Sí,10-20annos,Bajo,2,Millennials,73809,1583,50,No,399,0,1,0,0,0,0,Otros,Periferia
CLI2869,Masculino,Sí,42,Sí,+20annos,Bajo,2,Millennials,114557,1445,50,No,315,0,0,0,0,1,2,Otros,Noreste
CLI287,Masculino,Sí,65,Sí,+20annos,Bajo,1,Generacion X,110421,1639,50,No,439,0,1,0,0,0,2,Servicios,Norte
CLI2870,Femenino,No,33,Sí,10-20annos,Bajo,5,Millennials,26918,916,30,No,444,0,0,1,0,0,0,Servicios,Noreste
CLI2871,Masculino,No,43,Sí,+20annos,Bajo,4,Millennials,29840,179,30,No,429,0,1,0,0,0,0,Empresarial,Noroeste
CLI2872,Femenino,No,51,Sí,+20annos,Bajo,2,Generacion X,38805,1326,50,No,316,0,0,0,0,1,2,Otros,Periferia
CLI2873,Masculino,Sí,47,No,+20annos,Alto,4,Generacion X,25732,915,30,No,38,1,0,0,0,0,4,Empresarial,Noreste
CLI2874,Masculino,Sí,77,Sí,+20annos,Alto,2,Generacion X,31717,1365,30,No,37,1,0,0,0,0,1,Servicios,Centro
CLI2875,Femenino,Sí,45,Sí,+20annos,Bajo,1,Generacion X,26387,1146,30,Sí,340,0,0,0,0,1,2,Otros,Norte
CLI2876,Femenino,Sí,43,Sí,+20annos,Bajo,1,Millennials,86836,732,50,No,113,1,0,0,0,0,2,Técnico,Centro
CLI2878,Masculino,No,22,No,<10annos,Bajo,4,Generacion Z,22712,2099,30,Sí,115,1,0,0,0,0,3,Funcionario,Norte
CLI2879,Femenino,Sí,33,Sí,10-20annos,Medio,2,Millennials,25022,1054,30,No,179,1,0,0,0,0,0,Técnico,Noroeste
CLI288,Femenino,No,29,Sí,<10annos,Bajo,1,Millennials,27554,2685,30,No,122,1,0,0,0,0,0,Otros,Noroeste
CLI2880,Masculino,No,29,Sí,<10annos,Bajo,1,Millennials,23948,234,30,No,423,0,0,1,0,0,0,Empresarial,Noroeste
CLI2881,Masculino,No,34,No,10-20annos,Bajo,1,Millennials,25525,962,30,No,447,0,0,1,0,0,0,Empresarial,Noroeste
CLI2882,Femenino,No,36,Sí,10-20annos,Bajo,3,Millennials,25348,1307,30,No,406,0,1,0,0,0,0,Funcionario,Centro
CLI2884,Masculino,Sí,91,No,+20annos,Alto,2,Generacion Silenciosa,78588,1287,120,Sí,385,0,0,1,0,0,1,Servicios,Centro
CLI2885,Femenino,Sí,77,Sí,+20annos,Alto,2,Generacion X,48119,642,50,No,503,0,0,0,1,0,1,Técnico,Noroeste
CLI2886,Femenino,Sí,66,No,+20annos,Medio,3,Generacion X,51712,1072,30,No,65,1,0,0,0,0,4,Servicios,Centro
CLI2887,Masculino,No,36,Sí,10-20annos,Bajo,1,Millennials,19969,1997,30,No,400,0,1,0,0,0,0,Funcionario,Sur
CLI2888,Femenino,No,78,No,+20annos,Bajo,1,Generacion X,46721,1756,30,Sí,213,1,0,0,0,0,2,Técnico,Noroeste
CLI2889,Masculino,Sí,32,Sí,10-20annos,Bajo,2,Millennials,25433,755,30,No,336,0,0,0,0,1,0,Técnico,Periferia
CLI289,Masculino,No,29,Sí,<10annos,Bajo,2,Millennials,27078,1685,30,No,69,1,0,0,0,0,0,Funcionario,Norte
CLI2890,Femenino,No,45,No,+20annos,Bajo,1,Generacion X,44548,1238,30,No,318,0,0,0,0,1,2,Empresarial,Levante
CLI2891,Masculino,Sí,61,Sí,+20annos,Medio,2,Generacion X,89406,642,50,No,596,0,0,0,1,0,1,Servicios,Centro
CLI2892,Masculino,No,32,No,10-20annos,Bajo,4,Millennials,25230,1836,30,No,193,1,0,0,0,0,0,Otros,Noreste
CLI2893,Masculino,Sí,84,Sí,+20annos,Bajo,1,Generacion Silenciosa,65983,642,50,No,314,0,0,0,0,1,2,Servicios,Sur
CLI2894,Femenino,No,25,No,<10annos,Bajo,1,Generacion Z,23417,2789,30,No,584,0,0,0,1,0,3,Funcionario,Norte
CLI2895,Femenino,No,20,No,<10annos,Bajo,3,Generacion Z,21152,2651,30,No,183,1,0,0,0,0,3,Funcionario,Noreste
CLI2896,Femenino,Sí,54,Sí,+20annos,Bajo,3,Generacion X,59682,1111,80,No,407,0,0,1,0,0,2,Técnico,Noreste
CLI2897,Masculino,No,21,No,<10annos,Bajo,5,Generacion Z,22195,203,30,No,247,1,0,0,0,0,3,Funcionario,Noroeste
CLI2898,Masculino,Sí,89,Sí,+20annos,Alto,3,Generacion Silenciosa,32240,837,30,No,223,1,0,0,0,0,1,Empresarial,Noroeste
CLI2899,Femenino,No,39,Sí,10-20annos,Bajo,1,Millennials,26787,11,30,No,166,1,0,0,0,0,0,Servicios,Centro
CLI29,Masculino,Sí,54,Sí,+20annos,Medio,3,Generacion X,32830,72,30,No,190,1,0,0,0,0,4,Servicios,Noroeste
CLI290,Masculino,No,31,No,<10annos,Bajo,1,Millennials,21752,939,30,No,498,0,0,1,0,0,0,Empresarial,Sur
CLI2900,Masculino,Sí,65,No,+20annos,Medio,2,Generacion X,96112,1482,120,No,443,0,0,1,0,0,1,Técnico,Centro
CLI2901,Femenino,No,35,No,10-20annos,Bajo,5,Millennials,20773,1698,30,Sí,329,0,0,0,0,1,3,Funcionario,Periferia
CLI2902,Masculino,Sí,39,Sí,10-20annos,Medio,4,Millennials,29266,1974,30,Sí,354,0,0,0,0,1,0,Servicios,Noroeste
CLI2903,Femenino,Sí,62,No,+20annos,Medio,3,Generacion X,105466,1737,30,No,374,0,0,1,0,0,1,Servicios,Norte
CLI2905,Femenino,No,23,No,<10annos,Bajo,3,Generacion Z,18468,995,30,No,309,0,0,0,0,1,3,Funcionario,Noroeste
CLI2906,Femenino,Sí,85,No,+20annos,Alto,3,Generacion Silenciosa,96616,1737,30,No,445,0,0,1,0,0,1,Servicios,Noroeste
CLI2907,Masculino,No,40,Sí,10-20annos,Bajo,1,Millennials,34026,962,30,No,92,1,0,0,0,0,0,Servicios,Sur
CLI2908,Femenino,No,24,No,<10annos,Bajo,5,Generacion Z,19026,2409,30,No,98,1,0,0,0,0,3,Funcionario,Periferia
CLI291,Femenino,Sí,58,Sí,+20annos,Medio,3,Generacion X,129871,1228,80,No,188,1,0,0,0,0,1,Técnico,Noreste
CLI2910,Masculino,Sí,90,Sí,+20annos,Bajo,1,Generacion Silenciosa,47810,1658,50,No,348,0,0,0,0,1,2,Servicios,Norte
CLI2911,Masculino,No,20,No,<10annos,Bajo,4,Generacion Z,15509,2961,30,No,92,1,0,0,0,0,3,Funcionario,Noroeste
CLI2912,Masculino,Sí,39,Sí,10-20annos,Medio,2,Millennials,23244,1675,30,No,154,1,0,0,0,0,0,Servicios,Noreste
CLI2913,Masculino,Sí,40,No,10-20annos,Medio,2,Millennials,47163,1376,30,No,365,1,0,0,0,0,0,Técnico,Levante
CLI2914,Masculino,Sí,65,Sí,+20annos,Bajo,2,Generacion X,27617,994,30,No,292,1,0,0,0,0,2,Servicios,Noreste
CLI2915,Masculino,Sí,67,No,+20annos,Medio,2,Generacion X,128644,1404,120,Sí,367,0,0,1,0,0,1,Servicios,Centro
CLI2916,Femenino,No,41,Sí,10-20annos,Bajo,1,Millennials,75503,824,50,Sí,169,1,0,0,0,0,0,Otros,Noroeste
CLI2917,Femenino,No,28,No,<10annos,Bajo,5,Millennials,18560,995,30,No,444,0,0,1,0,0,3,Funcionario,Sur
CLI2918,Femenino,No,31,No,<10annos,Bajo,4,Millennials,24708,1146,30,Sí,370,0,0,1,0,0,3,Funcionario,Norte
CLI2919,Femenino,Sí,62,Sí,+20annos,Bajo,2,Generacion X,129163,603,50,No,588,0,0,0,1,0,2,Servicios,Centro
CLI2920,Masculino,No,32,Sí,10-20annos,Bajo,4,Millennials,26618,1008,30,No,241,1,0,0,0,0,0,Funcionario,Noroeste
CLI2921,Femenino,Sí,95,Sí,+20annos,Alto,2,Generacion Silenciosa,49071,115,50,No,452,0,0,1,0,0,1,Servicios,Noreste
CLI2923,Femenino,No,36,No,10-20annos,Bajo,1,Millennials,28449,1261,30,No,477,0,0,1,0,0,0,Construcción,Noroeste
CLI2924,Masculino,No,22,No,<10annos,Bajo,4,Generacion Z,19405,2685,30,No,450,0,0,1,0,0,3,Funcionario,Periferia
CLI2925,Femenino,No,28,Sí,<10annos,Bajo,5,Millennials,31063,1926,30,Sí,321,0,0,0,0,1,3,Servicios,Norte
CLI2926,Masculino,Sí,65,Sí,+20annos,Medio,3,Generacion X,30724,1385,30,Sí,138,1,0,0,0,0,4,Servicios,Centro
CLI2928,Femenino,No,22,No,<10annos,Bajo,3,Generacion Z,15311,2064,30,Sí,186,1,0,0,0,0,3,Funcionario,Noroeste
CLI293,Masculino,No,30,No,<10annos,Bajo,3,Millennials,19071,801,30,No,598,0,0,0,1,0,0,Técnico,Sur
CLI2930,Masculino,Sí,83,No,+20annos,Bajo,1,Generacion Silenciosa,25708,1326,30,No,417,0,0,1,0,0,2,Servicios,Noroeste
CLI2931,Masculino,No,52,Sí,+20annos,Bajo,1,Generacion X,90670,1385,50,Sí,300,1,0,0,0,0,2,Otros,Noroeste
CLI2932,Femenino,No,35,No,10-20annos,Bajo,1,Millennials,28506,1376,30,Sí,111,1,0,0,0,0,0,Construcción,Noroeste
CLI2934,Femenino,No,47,Sí,+20annos,Bajo,1,Generacion X,29419,564,30,No,88,1,0,0,0,0,2,Servicios,Sur
CLI2935,Masculino,Sí,76,Sí,+20annos,Bajo,1,Generacion X,115378,661,50,Sí,108,1,0,0,0,0,2,Servicios,Levante
CLI2936,Masculino,Sí,42,No,+20annos,Bajo,3,Millennials,53859,1606,30,No,541,0,0,0,1,0,0,Otros,Sur
CLI2937,Femenino,No,32,No,10-20annos,Bajo,4,Millennials,21644,1836,30,Sí,181,1,0,0,0,0,0,Técnico,Centro
CLI2938,Masculino,Sí,62,Sí,+20annos,Bajo,1,Generacion X,62794,661,50,No,151,1,0,0,0,0,2,Servicios,Sur
CLI2939,Femenino,Sí,56,No,+20annos,Medio,3,Generacion X,61842,117,30,Sí,381,0,0,1,0,0,4,Técnico,Centro
CLI294,Femenino,No,35,No,10-20annos,Bajo,8,Millennials,23946,1284,30,Sí,272,1,0,0,0,0,3,Servicios,Sur
CLI2940,Masculino,Sí,58,Sí,+20annos,Bajo,1,Generacion X,68816,1678,50,No,435,0,1,0,0,0,2,Empresarial,Sur
CLI2941,Femenino,No,41,Sí,10-20annos,Bajo,1,Millennials,31969,985,30,No,189,1,0,0,0,0,0,Servicios,Noroeste
CLI2942,Masculino,Sí,31,No,<10annos,Alto,5,Millennials,25160,1675,30,No,423,0,0,1,0,0,3,Empresarial,Sur
CLI2943,Femenino,Sí,53,Sí,+20annos,Medio,3,Generacion X,106087,1013,80,No,98,1,0,0,0,0,1,Servicios,Centro
CLI2944,Femenino,Sí,81,Sí,+20annos,Medio,2,Generacion Silenciosa,112724,1287,50,No,273,1,0,0,0,0,1,Servicios,Sur
CLI2945,Masculino,Sí,56,Sí,+20annos,Medio,4,Generacion X,72571,1756,80,No,486,0,0,1,0,0,4,Otros,Noroeste
CLI2946,Femenino,Sí,97,Sí,+20annos,Bajo,1,Generacion Silenciosa,29733,896,30,No,109,1,0,0,0,0,2,Servicios,Noreste
CLI2947,Femenino,Sí,55,Sí,+20annos,Medio,2,Generacion X,41956,642,50,No,176,1,0,0,0,0,2,Servicios,Noroeste
CLI2949,Femenino,No,31,Sí,<10annos,Bajo,1,Millennials,30736,1997,30,No,453,0,0,1,0,0,0,Funcionario,Sur
CLI2950,Femenino,No,35,Sí,10-20annos,Bajo,1,Millennials,24177,1767,30,No,237,1,0,0,0,0,0,Servicios,Sur
CLI2951,Femenino,Sí,50,Sí,+20annos,Alto,3,Generacion X,40262,117,30,No,147,1,0,0,0,0,4,Empresarial,Sur
CLI2952,Masculino,Sí,62,Sí,+20annos,Alto,3,Generacion X,127552,876,80,No,555,0,0,0,1,0,1,Funcionario,Noreste
CLI2953,Femenino,No,36,Sí,10-20annos,Bajo,2,Millennials,23674,1077,30,No,574,0,0,0,1,0,0,Servicios,Sur
CLI2954,Masculino,No,32,Sí,10-20annos,Bajo,3,Millennials,26077,778,30,No,275,1,0,0,0,0,0,Servicios,Levante
CLI2955,Masculino,Sí,58,Sí,+20annos,Alto,4,Generacion X,58696,798,80,Sí,299,1,0,0,0,0,1,Empresarial,Noroeste
CLI2956,Femenino,No,20,No,<10annos,Bajo,3,Generacion Z,21279,1098,30,Sí,238,1,0,0,0,0,3,Funcionario,Norte
CLI2957,Masculino,No,50,Sí,+20annos,Bajo,1,Generacion X,58363,1404,50,No,77,1,0,0,0,0,2,Otros,Noreste
CLI2958,Masculino,Sí,95,Sí,+20annos,Bajo,1,Generacion Silenciosa,89637,1756,50,Sí,290,1,0,0,0,0,2,Servicios,Noroeste
CLI2959,Femenino,No,29,Sí,<10annos,Bajo,4,Millennials,28143,2582,30,No,79,1,0,0,0,0,3,Técnico,Sur
CLI296,Femenino,No,34,No,10-20annos,Bajo,2,Millennials,24267,686,30,Sí,183,1,0,0,0,0,0,Otros,Sur
CLI2960,Masculino,Sí,51,Sí,+20annos,Medio,2,Generacion X,42705,779,50,No,47,1,0,0,0,0,2,Técnico,Noroeste
CLI2961,Masculino,Sí,39,Sí,10-20annos,Medio,2,Millennials,29295,1077,30,No,195,1,0,0,0,0,0,Funcionario,Periferia
CLI2962,Femenino,No,35,Sí,10-20annos,Bajo,6,Millennials,27199,686,30,No,355,0,0,0,0,1,3,Empresarial,Sur
CLI2963,Masculino,Sí,40,Sí,10-20annos,Medio,2,Millennials,128483,1353,50,No,589,0,0,0,1,0,2,Servicios,Levante
CLI2964,Femenino,Sí,28,Sí,<10annos,Medio,2,Millennials,26419,2823,30,No,39,1,0,0,0,0,3,Servicios,Noreste
CLI2965,Femenino,Sí,69,Sí,+20annos,Medio,4,Generacion X,50520,1111,30,No,461,0,0,1,0,0,4,Servicios,Noroeste
CLI2966,Femenino,No,25,No,<10annos,Bajo,4,Generacion Z,21799,1374,30,Sí,207,1,0,0,0,0,3,Funcionario,Noroeste
CLI2967,Femenino,No,29,Sí,<10annos,Bajo,8,Millennials,29359,2202,30,No,478,0,0,1,0,0,3,Técnico,Centro
