ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Construcción,Profesion_Empresarial,Profesion_Funcionario,Profesion_Otros,Profesion_Servicios,Profesion_Técnico,Zona_Centro,Zona_Levante,Zona_Noreste,Zona_Noroeste,Zona_Norte,Zona_Periferia,Zona_Sur,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5
CLI1656,1,1,51,0,2,0,5,1973,1,24554,935,30,1,397,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI1657,0,0,33,1,1,0,1,1991,2,22070,1376,30,0,30,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1658,0,0,25,0,0,0,5,1999,3,18360,1719,30,0,311,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI1659,1,1,43,1,2,0,2,1981,2,78169,939,50,0,341,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI166,1,1,66,1,2,1,2,1958,1,49821,1404,50,0,430,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
CLI1660,1,1,69,1,2,1,4,1955,1,63458,642,80,0,124,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1661,1,1,66,1,2,1,3,1958,1,38169,857,30,0,441,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CLI1663,0,1,98,0,2,2,2,1926,0,117364,1111,120,0,457,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI1665,1,0,47,1,2,0,4,1977,1,36929,1737,30,0,94,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1666,0,1,77,0,2,2,2,1947,1,89531,1717,120,0,436,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI1667,1,0,39,1,1,0,1,1985,2,23923,1468,30,0,590,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CLI1668,1,1,46,1,2,2,2,1978,1,21693,1561,30,0,125,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI1669,1,1,43,1,2,1,2,1981,2,48613,1951,50,0,133,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLI167,0,1,50,1,2,1,3,1974,1,22711,1561,30,1,190,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1670,0,1,32,1,1,0,2,1992,2,28603,1284,30,1,354,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI1671,0,0,42,0,2,0,1,1982,2,37132,1675,30,1,210,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1672,0,1,81,0,2,0,1,1943,0,106956,1463,120,1,339,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI1673,1,1,45,1,2,0,2,1979,1,40757,962,50,0,325,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI1674,1,1,56,1,2,1,4,1968,1,111892,798,80,1,327,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI1675,1,1,55,1,2,2,3,1969,1,91666,72,80,0,288,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1676,1,0,25,0,0,0,3,1999,3,24261,1995,30,0,281,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1677,1,0,40,1,1,0,3,1984,2,33543,1238,30,0,34,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1678,1,0,40,1,1,0,1,1984,2,123475,1353,50,0,537,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CLI1679,0,1,55,1,2,0,2,1969,1,49765,876,50,1,388,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CLI168,0,1,54,1,2,1,3,1970,1,53234,564,30,0,425,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI1680,1,0,25,0,0,0,4,1999,3,22995,2823,30,0,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI1681,0,0,41,0,1,0,1,1983,2,25812,1744,30,0,184,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1682,1,1,72,1,2,2,4,1952,1,39473,798,30,0,294,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1683,0,0,29,1,0,0,1,1995,2,26746,2858,30,1,227,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI1684,1,1,61,1,2,0,3,1963,1,71210,158,80,0,56,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1685,1,1,72,1,2,2,2,1952,1,99870,837,50,0,88,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1686,0,1,79,1,2,2,2,1945,0,45120,1404,50,1,172,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI1687,1,1,56,1,2,1,2,1968,1,106442,72,50,0,443,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI1689,1,1,42,0,2,2,3,1982,2,102648,1698,30,1,398,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI169,1,0,35,1,1,0,5,1989,2,19156,1583,30,0,54,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1690,1,1,61,0,2,1,2,1963,1,41445,1365,30,0,254,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1691,1,1,51,0,2,1,1,1973,1,106680,117,120,0,81,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI1692,0,0,43,1,2,0,3,1981,2,127926,1353,200,0,92,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1693,0,1,68,1,2,2,2,1956,1,112376,837,50,0,361,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI1694,0,1,41,1,1,1,2,1983,2,122277,755,50,0,533,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CLI1695,0,0,31,0,0,0,7,1993,2,27028,11,30,0,457,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
CLI1696,0,0,35,1,1,0,6,1989,2,30200,962,30,0,412,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI1697,1,0,34,1,1,0,2,1990,2,20136,1399,30,1,263,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI1698,0,0,34,0,1,0,3,1990,2,22029,1997,30,0,452,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI1699,1,0,47,1,2,0,1,1977,1,34245,1052,30,0,468,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI17,0,0,45,0,2,0,2,1979,1,46553,801,30,0,409,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI170,0,1,44,1,2,0,3,1980,1,22265,1169,30,0,63,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1700,1,1,74,1,2,1,2,1950,1,67353,603,50,0,45,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1701,0,0,79,1,2,0,1,1945,0,74936,1697,50,0,402,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
CLI1702,0,1,63,0,2,0,3,1961,1,32367,72,30,0,345,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CLI1704,1,1,40,1,1,1,2,1984,2,25890,11,30,0,193,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1705,0,0,23,0,0,0,1,2001,3,13138,1098,30,0,236,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1706,1,1,52,0,2,1,5,1972,1,47567,1209,30,0,42,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1707,0,0,28,1,0,0,3,1996,2,25298,2789,30,1,332,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CLI1708,0,1,45,0,2,1,2,1979,1,106769,1008,120,0,394,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
CLI1709,1,0,32,1,1,0,4,1992,2,18619,663,30,0,47,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI171,1,1,65,0,2,1,2,1959,1,22607,1346,30,0,208,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1710,1,0,23,0,0,0,3,2001,3,22797,995,30,0,251,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1711,1,1,73,1,2,0,1,1951,1,31816,16,30,0,555,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CLI1712,1,1,30,1,0,0,2,1994,2,20568,1399,30,0,163,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1713,0,0,30,0,0,0,4,1994,2,27963,1974,30,0,118,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI1714,1,1,57,1,2,0,1,1967,1,63610,1385,50,1,105,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1715,1,1,51,1,2,1,3,1973,1,66325,1189,80,0,382,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI1717,1,0,30,1,0,0,5,1994,2,18986,2043,30,0,61,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1718,0,1,57,1,2,0,3,1967,1,27089,1658,30,1,126,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI1719,1,1,72,0,2,1,2,1952,1,69900,1248,30,0,394,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI172,1,1,53,1,2,0,5,1971,1,37965,72,30,1,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI1720,1,0,46,0,2,0,3,1978,1,21459,818,30,1,208,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1721,1,1,65,0,2,0,2,1959,1,60171,117,30,1,146,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1722,0,1,50,1,2,0,1,1974,1,52357,642,50,0,186,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI1723,1,1,20,0,0,1,1,2004,3,21079,2409,30,1,363,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI1724,0,1,67,0,2,2,3,1957,1,104936,1658,30,0,153,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI1725,0,1,58,1,2,1,4,1966,1,127933,1091,80,1,322,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI1726,0,1,41,1,1,1,2,1983,2,90995,133,50,1,280,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI1727,1,1,69,1,2,2,5,1955,1,23629,1658,30,0,464,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CLI1728,0,0,36,0,1,0,5,1988,2,24243,755,30,0,354,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI1729,0,1,55,1,2,0,3,1969,1,85860,955,80,1,112,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI173,1,1,90,1,2,2,2,1934,0,62419,117,50,0,382,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI1730,0,1,68,1,2,0,2,1956,1,71962,1111,50,1,390,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI1731,1,1,54,1,2,1,8,1970,1,50804,74,30,0,509,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI1732,1,1,51,1,2,1,3,1973,1,32226,1052,30,1,204,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1734,1,1,58,1,2,2,4,1966,1,120350,1443,80,0,82,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI1735,0,1,46,1,2,2,2,1978,1,108444,72,50,0,352,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI1736,0,1,31,1,0,0,1,1993,2,20710,1721,30,0,85,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1737,0,1,54,1,2,1,4,1970,1,73376,857,80,0,447,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
CLI1738,1,1,39,1,1,1,2,1985,2,26788,1744,30,1,164,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1739,0,1,30,0,0,0,1,1994,2,27114,1422,30,0,538,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CLI174,0,1,77,1,2,0,2,1947,1,29465,1228,30,0,253,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1740,1,1,64,1,2,2,2,1960,1,47432,1443,50,1,345,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI1741,1,1,45,0,2,1,2,1979,1,43157,1261,30,0,539,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI1742,1,1,35,1,1,1,2,1989,2,26058,778,30,1,255,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1743,1,0,36,0,1,0,2,1988,2,20479,732,30,0,432,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI1744,1,1,76,0,2,0,5,1948,1,58049,857,30,0,516,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI1745,0,0,34,0,1,0,4,1990,2,18163,709,30,0,455,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
CLI1746,0,1,75,0,2,2,3,1949,1,26036,1482,30,1,274,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1747,0,0,43,0,2,0,3,1981,2,128547,1537,200,1,203,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI1748,0,0,23,0,0,0,5,2001,3,18401,1892,30,0,327,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI1749,0,1,43,0,2,1,3,1981,2,55359,1468,30,0,218,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI175,1,0,34,1,1,0,2,1990,2,18697,1353,30,1,230,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1750,0,1,45,1,2,0,1,1979,1,85068,1629,50,0,143,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI1751,1,1,54,1,2,1,4,1970,1,96902,1717,80,0,215,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1752,0,1,42,1,2,1,2,1982,2,127815,686,50,0,502,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI1753,0,1,40,1,1,2,1,1984,2,115142,1376,50,0,182,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI1754,0,1,57,1,2,0,4,1967,1,77995,837,80,1,176,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1755,0,0,51,1,2,0,2,1973,1,81331,7,50,0,433,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI1756,1,0,31,0,0,0,3,1993,2,23722,2066,30,1,264,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
CLI1757,0,1,61,1,2,2,5,1963,1,59890,16,30,0,197,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1758,0,0,45,1,2,0,1,1979,1,115681,1698,50,0,88,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1759,1,1,52,0,2,2,2,1972,1,116629,759,120,1,396,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI176,0,1,79,1,2,2,2,1945,0,62399,1737,50,1,138,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1760,1,1,57,1,2,0,3,1967,1,59507,622,80,1,172,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1761,0,1,50,1,2,2,4,1974,1,27006,798,30,0,515,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI1762,1,0,35,0,1,0,3,1989,2,18899,11,30,0,338,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI1763,1,1,86,1,2,0,1,1938,0,85426,1365,50,0,406,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
CLI1765,1,1,43,0,2,1,7,1981,2,117903,916,30,1,267,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1766,1,1,42,0,2,2,4,1982,2,103058,1307,30,0,251,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLI1767,0,1,55,1,2,1,4,1969,1,94822,1267,80,1,119,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI1768,0,1,58,1,2,2,4,1966,1,76892,1287,80,0,419,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CLI1769,1,0,47,1,2,0,1,1977,1,29868,759,30,1,143,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI177,1,1,55,1,2,1,4,1969,1,86180,74,80,0,330,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CLI1770,1,1,65,1,2,1,3,1959,1,107399,818,80,0,473,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI1771,0,0,42,0,2,0,2,1982,2,95339,1583,120,0,534,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI1772,1,1,46,1,2,1,2,1978,1,42237,1678,50,0,350,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI1773,1,1,72,1,2,1,2,1952,1,61772,1737,50,0,264,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1774,1,1,87,1,2,0,2,1937,0,73342,1639,50,0,200,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1775,0,0,45,1,2,0,1,1979,1,33363,1951,30,1,308,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI1776,1,1,46,1,2,0,2,1978,1,108433,1717,50,0,163,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1777,1,1,31,0,0,0,7,1993,2,29487,985,30,0,513,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI1778,1,1,54,1,2,1,2,1970,1,23488,1287,30,1,357,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CLI1779,1,1,64,1,2,0,2,1960,1,126261,1756,50,1,382,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI178,0,0,25,0,0,0,1,1999,3,28548,2306,30,0,489,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CLI1780,1,1,76,1,2,2,3,1948,1,83263,994,80,0,575,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI1781,0,0,39,1,1,0,1,1985,2,22431,916,30,0,526,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI1782,0,1,52,0,2,2,2,1972,1,116253,1072,120,0,314,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
CLI1783,0,0,28,1,0,0,1,1996,2,24981,2168,30,0,244,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1784,0,1,42,1,2,0,2,1982,2,116511,709,50,0,62,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1785,0,0,28,0,0,0,3,1996,2,28673,2547,30,0,289,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI1786,1,1,84,0,2,0,1,1940,0,79017,1013,120,0,322,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI1787,0,0,25,0,0,0,5,1999,3,28546,1236,30,1,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1788,1,0,42,1,2,0,1,1982,2,47129,133,50,0,358,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI1789,0,1,54,1,2,1,3,1970,1,113550,1697,80,0,563,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CLI179,0,0,22,0,0,0,6,2002,3,19365,3099,30,0,517,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI1790,0,1,62,1,2,0,1,1962,1,120433,1658,50,0,43,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1791,0,1,78,1,2,2,2,1946,1,55052,158,50,1,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1792,0,0,43,0,2,0,3,1981,2,59265,202,30,0,459,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CLI1793,0,0,45,1,2,0,3,1979,1,44739,1422,30,0,160,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI1794,1,1,73,0,2,0,1,1951,1,79198,1424,120,1,350,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI1795,0,1,30,0,0,0,1,1994,2,21847,1514,30,0,270,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1796,0,0,25,0,0,0,3,1999,3,23633,2444,30,0,136,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1797,0,1,39,1,1,1,2,1985,2,28053,1399,30,0,47,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI1798,0,1,36,0,1,0,2,1988,2,23570,1951,30,1,182,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI1799,0,0,23,0,0,0,1,2001,3,21698,1581,30,0,362,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI18,0,0,35,0,1,0,5,1989,2,30513,1767,30,0,328,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI180,0,0,24,0,0,0,3,2000,3,21141,2168,30,0,411,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI1800,0,1,54,0,2,0,1,1970,1,55203,1072,30,1,218,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLI1801,1,1,46,0,2,0,3,1978,1,45445,1365,30,0,229,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI1802,1,0,43,1,2,0,1,1981,2,84796,1514,50,1,396,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI1803,1,1,75,1,2,0,1,1949,1,85655,1385,50,0,113,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1804,1,1,63,1,2,0,1,1961,1,27338,1404,30,0,77,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1805,1,0,42,1,2,0,1,1982,2,48589,1031,50,0,432,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI1806,0,1,39,0,1,1,5,1985,2,22857,202,30,0,38,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI1807,0,1,45,1,2,0,3,1979,1,21411,1353,30,1,344,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI1808,1,1,44,1,2,1,4,1980,1,77479,1744,30,0,557,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI1809,0,0,35,1,1,0,3,1989,2,23069,1215,30,0,91,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI181,0,0,34,1,1,0,1,1990,2,27658,755,30,0,128,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLI1810,1,1,58,1,2,1,4,1966,1,44590,1385,30,1,332,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI1811,0,1,42,1,2,1,3,1982,2,103615,1721,30,0,432,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI1812,0,1,75,0,2,0,2,1949,1,84033,1306,120,1,303,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI1813,1,0,33,0,1,0,2,1991,2,22032,985,30,1,181,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI1814,1,1,57,0,2,1,5,1967,1,42509,857,30,0,148,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI1815,1,1,88,1,2,0,1,1936,0,98707,1756,50,0,502,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
CLI1816,0,0,34,1,1,0,7,1990,2,30342,156,30,0,103,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1817,0,1,42,0,2,1,4,1982,2,85246,11,30,0,389,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI1818,1,1,96,0,2,2,2,1928,0,72257,117,30,1,286,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI1819,1,0,25,0,0,0,4,1999,3,31227,1788,30,0,106,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI182,0,1,40,1,1,1,2,1984,2,34364,778,30,0,482,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI1820,1,0,50,1,2,0,1,1974,1,82675,857,50,0,550,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI1821,1,1,40,1,1,1,4,1984,2,104904,179,30,0,479,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI1822,1,1,45,0,2,2,2,1979,1,126659,1077,120,0,297,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1823,0,1,53,1,2,0,4,1971,1,104429,759,80,0,342,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI1824,1,1,77,1,2,2,5,1947,1,83117,955,30,0,475,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI1825,0,1,92,1,2,2,2,1932,0,101933,857,50,0,310,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI1826,1,1,43,1,2,1,2,1981,2,45594,985,50,0,454,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI1827,0,0,43,1,2,0,1,1981,2,54625,1629,50,0,593,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CLI1828,1,1,55,1,2,1,4,1969,1,109342,1639,80,0,299,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI1829,1,1,44,1,2,0,5,1980,1,80223,755,30,0,469,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CLI183,1,1,57,0,2,1,5,1967,1,120574,1678,200,0,508,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI1830,1,1,43,1,2,1,2,1981,2,105376,663,50,1,347,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI1831,1,1,42,1,2,1,3,1982,2,46706,1054,30,1,339,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
